seed,method,selected,oof_accuracy,accuracy,balanced_accuracy,pred_rate
2027,conv_gate0.016,conv_gate0.016,0.7062730627306273,0.7433628318584071,0.7374213836477987,0.3893805309734513
2027,conv_net,conv_net,0.6501845018450184,0.6637168141592921,0.659853249475891,0.4277286135693215
2027,conv_svc,conv_svc,0.6833948339483394,0.7286135693215339,0.7238993710691823,0.41002949852507375
2027,conv_z_et,conv_z_et,0.6715867158671587,0.6873156342182891,0.6831761006289307,0.4218289085545723
2027,conv_z_log,conv_z_log,0.6605166051660517,0.6843657817109144,0.6814989517819706,0.4424778761061947
2027,conv_z_svc,conv_z_svc,0.6678966789667896,0.6902654867256637,0.6874213836477987,0.4424778761061947
2027,conv_zp_log,conv_zp_log,0.6612546125461255,0.6843657817109144,0.6811320754716981,0.4365781710914454
2027,erp_erp_late_et_l8,erp_erp_late_et_l8,0.6819188191881919,0.672566371681416,0.665251572327044,0.37168141592920356
2027,erp_erp_late_lda,erp_erp_late_lda,0.6273062730627307,0.6755162241887905,0.6716981132075471,0.4277286135693215
2027,erp_erp_late_log_c03,erp_erp_late_log_c03,0.6309963099630996,0.6755162241887905,0.6724318658280922,0.43952802359882004
2027,erp_erp_late_log_c08,erp_erp_late_log_c08,0.6169741697416974,0.6696165191740413,0.6672431865828092,0.45132743362831856
2027,erp_erp_late_ridge_a8,erp_erp_late_ridge_a8,0.5830258302583026,0.6342182890855457,0.6331761006289308,0.4749262536873156
2027,erp_erp_late_svc_c07,erp_erp_late_svc_c07,0.6723247232472325,0.6932153392330384,0.6890985324947589,0.4218289085545723
2027,oof_rank_mean12,oof_rank_mean12,0.7107011070110701,0.7433628318584071,0.7388888888888889,0.41297935103244837
2027,oof_rank_mean3,oof_rank_mean3,0.7129151291512915,0.7404129793510325,0.7357442348008385,0.41002949852507375
2027,oof_rank_mean5,oof_rank_mean5,0.7121771217712177,0.7463126843657817,0.7416666666666667,0.41002949852507375
2027,oof_rank_mean8,oof_rank_mean8,0.7158671586715867,0.7433628318584071,0.7385220125786163,0.40707964601769914
2027,oof_rank_median12,oof_rank_median12,0.7114391143911439,0.7374631268436578,0.7333333333333334,0.41887905604719766
2027,oof_rank_median3,oof_rank_median3,0.7129151291512915,0.7492625368731564,0.7451781970649896,0.41887905604719766
2027,oof_rank_median5,oof_rank_median5,0.7173431734317344,0.7492625368731564,0.7448113207547169,0.41297935103244837
2027,oof_rank_median8,oof_rank_median8,0.7121771217712177,0.7315634218289085,0.7270440251572328,0.41297935103244837
2027,recipe_conv_spec_erp_mean,recipe_conv_spec_erp_mean,0.7099630996309964,0.7315634218289085,0.7270440251572328,0.41297935103244837
2027,recipe_conv_spec_erp_median,recipe_conv_spec_erp_median,0.7099630996309964,0.7315634218289085,0.7270440251572328,0.41297935103244837
2027,recipe_conv_spec_erp_zmean,recipe_conv_spec_erp_zmean,0.7055350553505535,0.7374631268436578,0.7348008385744235,0.4424778761061947
